"protein.id","Adrenal","BAT","Brain","Eye","GAT","Heart","Kidney","Liver","Lung","MAT","Muscle","Pancreas","Prostate","SCAT","Skin","Small","Spleen","Stomach","Testis","Thymus","Tongue","Urinary"
"Q3TD49",154829.3,238637,424949,348254.7,211273.8,127694.5,447138,224961.8,182219.8,177901,197232,131166.8,163478.8,209082.5,252342.5,345803,293896.8,184225.8,2875327.5,371516,256405.8,85359.1
"Q3TEW6",296040,163476.8,322258.5,186216.3,159118.5,118356,982978,172680.7,385080.8,130226,166237.8,125902,431264.8,222072.7,342690.8,339901,877414.2,228311.2,730740.5,147642,178717.5,468338.7
"Q3TNW5",NA,NA,NA,NA,1012017,NA,NA,NA,37266.4,191526.2,NA,NA,NA,NA,112811.8,1224375,NA,2037097,NA,NA,NA,NA
"Q3TP92",1816163.3,1779485,723278,1543983.3,1289275,934298.5,1327822.5,700662.2,881204.8,1030890.2,615379.8,1253950,597534.8,1260365,1046988.5,2638877.5,1345747.5,602240.2,863476.8,1942327.5,955101.2,509863
"Q3TRM4",4794336.7,4124937.5,4415125,6656943.3,2563317.5,373044.5,9568255,1599510,2761842.5,2547062.5,2515999.5,1920075,544544.8,3228117.5,438426.5,4811805,1915537.5,1806265,1500112.5,1761142.5,402223.2,3115626.7
"Q3TUA9",882768.7,325535.8,878615,1090403.3,339207.5,277763.2,386295.5,361858,351926.8,367129.8,1016442.5,312603.8,528932.5,444017.2,646991.8,481705.5,717366.5,424770.5,411481.2,627639.5,319534.8,533649.3
"Q3TXX3",746597.7,736852.8,1539322.5,2386323.3,578487.5,245490.5,641335.5,424797.2,573293.2,629387.8,182170.5,664410,167264.2,595116.2,349789.8,1088472,1309322.5,359737,634168,1654517.5,173536.5,442093.7
"Q3TYX2",2154980,2938720,200210.8,3484546.7,13359425,1022459.5,487135.5,265712.8,796453.2,6843615,3821552.5,1129385,5641180,20682050,12497050,440002.2,396442.8,403529.5,540322,2292917.5,6035807.5,7179236.7
"Q3TZM9",2430790,1113855,2072715,5069803.3,2669352.5,494431.5,3773522.5,2080382.5,1452945,2093392.5,264235.2,12598325,2040422.5,2320960,1110027.5,3855990,2179337.5,1401912.5,2312887.5,2039902.5,693816.8,2736473.3
"Q3U0Y2",750982.67,1531670,24922.15,1149252.33,876832,16023.1,620279.5,384945.33,415937,672077,34227.43,3362937.5,830232.5,388891.5,286825.25,612226,199732,268622.75,1043023.75,406067.75,NA,409839.33
"Q3U1F9",448536.7,273817.2,1254227.5,1238190,274322.5,171620.2,143980,339273.8,2460617.5,1637285,158938.8,768673.2,424136.2,1515850,170860.8,168538.8,4411072.5,315329.5,1018612,8361917.5,142375,862262.7
"Q3U1J0",322091.7,NA,179335.5,119600.5,358241.8,NA,NA,NA,351175.2,546349.5,NA,30921425,147982.2,NA,NA,2766405,1971734,639547.2,1277025,27092580,NA,241904
"Q3U1N2",442316.33,NA,674148,840421,62939.68,NA,219121.75,146574.62,245275,197567.75,NA,70599.07,234926,123907.75,137074.25,368530,647032.25,357255.5,365238,862427.75,NA,636329.67
"Q3U284",2052400,856028.5,908509,2551093.3,2047585,249130.2,3043562.5,338807.7,1284755,1108055,290610.5,1062402.5,1665820,1028820,1120867.5,706247.5,1184462.5,607206.8,1610330,1177602.5,436913.5,669831
"Q3U2C5",378538.3,276755.8,309004.2,188246.3,432107.5,NA,797426.2,1732872.5,167050,232829.2,133388.5,707840.8,1894282.5,312795,431375.5,543184.8,528012.8,1060687.5,238781.8,566334.8,NA,338437
"Q3U2S8",95109.77,106553.35,NA,107585.5,850566.5,NA,130644.1,146778.25,502153.5,1520935,NA,75973.65,70636.95,1402890,370290,576406,4701042.5,65345.32,64685.78,1882777.5,NA,58319.27
"Q3U9G9",1988643.3,1019360.5,859795.5,2970986.7,2139055,1334232.5,3685462.5,1722077.5,3961665,5561552.5,869175.2,5471545,614123.2,4402305,1169041.5,4006245,9199110,2594720,5292557.5,10712250,1941922.5,1685806.7
"Q3UBX0",48403900,81460200,6351342,11187640,120950500,30924525,21869950,19443975,32310875,46523025,158960000,70704775,29356400,44508575,57134100,12601850,16428825,7489785,9062420,11526140,10910525,18528667
"Q3UDR8",7283837,7267215,1797352,6817170,3448092,2388755,6466520,12175175,2226608,3420605,2600312,11651842,11705575,5193198,5663872,14566650,5359968,6153925,1339998,3841475,2514620,5492900
"Q3UFJ6",NA,NA,NA,539509.3,NA,NA,620220.2,215582.2,184768.8,NA,NA,1790322.5,335150.2,NA,355367,1966282.5,NA,1644020,2542457.5,163245.1,NA,1026016
"Q3UHH8",380828.3,225212.2,NA,247977.7,197550.8,NA,227781,510140.2,285432.5,219010.5,NA,232877,570057,249023.2,215697.2,462164,325435.8,809387.8,667770.5,244285.2,138225.8,268600
"Q3UHK6",496708.67,851689,1968202.5,1194953.33,7246692.5,NA,120989,NA,NA,2026627.5,NA,NA,70352.5,2588422.5,332638,73407.2,283267.5,51061.03,102464.52,649683.25,NA,88185.67
"Q3UIU2",15266700,68562475,5269387.5,5638723.3,15632400,172437250,8877217.5,20805875,3844685,17416775,75600625,24162675,9401185,20247025,24182800,5841017.5,2331190,11593865,958493.8,2858870,106954225,3586963.3
"Q3UJU9",15773767,37910575,2841555,10558400,11721725,5063098,4912695,9142218,2822212,11824125,1266770,3248235,3771275,15789700,648689,1358140,2028125,1489822,1139585,3981552,1003684,4063380
"Q3ULF4",2699453.3,4366500,316467.8,1092233.3,1103845,5537852.5,930462.5,1392307.5,367646.5,1235382.5,2062107.5,331031.2,1066727.5,1733807.5,608914,373336.8,430325.8,534940.5,292761.2,377064.2,4607512.5,586239.7
"Q3UMR5",15776367,7589518,2065460,5940367,3925158,3992008,1856708,3012890,4755468,3814732,12437575,2310568,9898592,6755195,14448950,7199805,2644128,6058028,415220,1602062,67776275,16944067
"Q3UN02",7164123,5918888,4406752,5798067,5675812,10390645,17879175,6362592,4228798,4343780,1439635,8147045,2656238,5227088,3710420,22191775,6388210,2475930,4120215,4839682,1377560,1963343
"Q3UN04",1358453.3,519877,173890.2,616722.3,537820.2,188665.2,262480,224645.5,437484.5,444308.8,NA,229511.5,204219.2,712667.5,117216.4,130145.2,292431.5,112152.1,315629,304030.2,378732.3,251673.7
"Q3UVD5",NA,98003.8,54528.7,NA,NA,88765.77,NA,NA,NA,NA,NA,NA,NA,NA,18041.15,NA,NA,NA,NA,NA,NA,NA
"Q3UVK0",25165967,18237175,5315328,22473567,46620425,1592665,8410522,5478315,3274362,21132925,3474130,2361325,5309635,29042025,11749875,11739125,9690275,14792825,4271905,9614332,2057112,64929967
"Q3V0J1",637283.33,81955.18,744699.5,3209566.67,499225,57175.25,366029.25,76474.43,478321.75,233959,NA,NA,268377.25,141304.5,NA,85403.45,252476,61929,1357182.5,431842.25,148586.65,289443.67
"Q3V209",431734.7,296631,259224,415033,280662,146628.7,336387,444114,199087,330622.5,117334.8,523826.2,324163,381376,NA,500970.2,323763.2,202582.5,223198.2,333836.8,NA,108511.1
"Q3V3Z3",NA,NA,NA,NA,NA,NA,NA,NA,NA,49625.65,NA,NA,NA,82685.95,NA,31138.9,118008.77,NA,NA,84500.68,NA,NA
"Q497J1",NA,NA,NA,NA,NA,NA,325155,4316485,NA,NA,NA,NA,NA,NA,NA,3580547.5,125270.1,NA,130403,NA,NA,NA
"Q4FZC9",327155.7,244984,222066.3,785227.7,167639.8,243667.8,NA,262379.9,109928.9,343958.2,134496.7,217725.5,NA,325183,724951.2,NA,513601.8,160875.5,828453.5,572099,NA,240409.7
"Q4KL25",292226,NA,125875.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94093.62,NA,NA,NA,NA
"Q4PJX1",3127183,4057580,2361308,3809807,5970770,1991958,5154702,3807818,1979900,3392975,960480,11888050,2849585,4368862,411644,2647145,2790158,2324268,1292738,2010812,1479370,2360440
"Q4VAE3",6752413.3,28269375,3158132.5,7400683.3,5303350,61575125,1946607.5,589771.5,2963097.5,4086160,59717625,1109766.8,6644097.5,7607645,7610967.5,1334195,2027165,729873,498019,1555887.5,63252200,1450520
"Q52KR2",299757.33,131759.75,342371.75,506267.33,195265.25,349951.53,177652.75,121901.2,140907.75,131553.25,117157.18,85104.5,94877.02,167409,241185,228004.25,283732.25,99987.88,266971.5,366746,151044,97587.1
"Q5HZJ5",NA,NA,121598.5,NA,NA,NA,NA,NA,NA,NA,NA,22775.3,19451.5,26885.85,36349.47,NA,30588.9,NA,NA,62447.5,NA,32877.5
"Q5IRJ6",4868600,3580960,746669.2,3479036.7,1421665,9891845,1330950,793221.2,795495.8,1039685,2468195,438865.5,1079573.2,1971415,505236.8,323089.5,305711.2,479282,419887.5,350096,5642957.5,928252.3
"Q5NC32",NA,NA,87817.55,172831.33,235785.75,NA,105696.6,NA,1184505.75,NA,NA,NA,107010.35,NA,28910.42,NA,NA,NA,49166.62,38560.87,NA,NA
"Q5NCE8",977988,3442402.5,218394.25,658924,317345.75,1082282.5,350888.5,53969.72,318450.25,395399,1331405,440672.75,599388.25,556704.25,399508.5,283663.75,189610.25,501131.25,134032.25,266889.5,1532827.5,212278.67
"Q5NCH9",80449.13,77307.5,NA,146088,45993.93,NA,59492.67,31477.2,NA,38593.8,71639.87,NA,NA,NA,NA,NA,NA,NA,NA,59032.05,NA,NA
"Q5RJF7",NA,NA,NA,1524566.7,NA,NA,430796.5,NA,NA,NA,NA,NA,NA,NA,NA,206601.9,NA,NA,NA,NA,NA,NA
"Q5RL79",483450.67,400260.25,153942.25,328457,1391165,NA,1053297.5,1020235.25,815830.25,1013234,94938.75,13015850,641132,375946.5,1651050,742394,471318.25,407434.5,619684.75,912147.75,195582.5,249026.67
"Q5SWZ9",64601,367067.75,NA,27254.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292528,515791,36252.65,NA,NA
"Q5SYH2",1991093.3,2160090,1565152.5,2632713.3,1818850,352261.5,1585505,1633217.5,569975.8,1601492.5,559169.8,2774747.5,748951,1346012.5,313919.5,1342052.5,1073599,647159.8,2632120,1798340,346982.2,1120793.3
"Q5SZV5",65993.93,NA,1029682.5,115471.77,NA,NA,NA,NA,34907.35,NA,NA,NA,NA,NA,NA,73984.05,NA,NA,NA,NA,NA,NA
"Q5U431",275130.7,134533,NA,NA,1020224,NA,993095.5,1428877.5,623650.8,620530.8,NA,1096420,3415145,289397,193299.2,6362322.5,330418.5,1881827.5,433892,216394,NA,7656186.7
"Q5U4D8",2436546.7,2684907.5,2448422.5,7042046.7,6626952.5,507158,3615272.5,640534.8,187515.8,6451037.5,111156.4,597527.5,1660932.5,3492887.5,691784,2800232.5,898007.2,546363.5,641396.2,1504677.5,NA,1290723.3
"Q5U4E0",NA,NA,138100.75,90710.4,NA,NA,NA,NA,230596.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57208.25,NA,NA
"Q5XG73",6617707,5055925,2355160,11926533,6583252,1766178,1520205,6351930,2231398,3534208,3615462,2090588,506345,4856272,1432350,1111446,1763645,1895092,2876112,5613135,1029906,2878130
"Q5XJY4",6076316.7,9423240,266546.2,1280620,1904992.5,7634177.5,1707767.5,3140807.5,742882.2,1964392.5,5772272.5,1416372.5,2321050,3166937.5,1483720,724028.5,460972,843078.2,320974,578923,7447107.5,1298996.7
"Q60612",55283.17,NA,148490.75,28366.53,21795.85,NA,NA,NA,NA,20134.25,NA,NA,NA,NA,NA,NA,NA,NA,48803.32,NA,NA,NA
"Q60613",62232.4,NA,883556,NA,NA,NA,77357.65,55967.65,33326.4,65521.15,NA,NA,NA,NA,NA,NA,239613.5,NA,NA,263535.25,NA,NA
"Q60677",80109.53,72834.87,NA,NA,213323.75,NA,NA,147183.12,907726.75,2115310,NA,158108.25,133211.5,1270717.5,1856710,1647832.5,817997.75,76296.93,36551.95,4684542.5,163689,106612.97
"Q60720",12108733.33,525548.25,372105.75,140000.67,244996,212369,512023.25,97002.07,732651,111628.3,52625.65,2184460,1845282.5,121491,229621.25,509819.5,111212.7,909827.25,549535,321076.25,215468,486806.33
"Q60857",1500276.67,66840.6,572597.5,NA,289094,66698.35,NA,NA,402828,NA,NA,230429.75,412265.75,198096.5,453376,805483.5,1967715,24447.6,120498.75,453551.25,126550.67,98529.85
"Q60931",38018333,37770850,6645968,16892500,17071875,83146575,14621000,15994275,10857875,16435575,54046875,12342800,15091150,19996975,36870100,7474292,8209048,7597568,13900150,7136202,81747575,8836917
"Q60932",78476500,102003625,33628475,75982967,41444950,272702000,52247550,49829375,24725025,39239100,284469500,37816750,40912200,40311800,114351250,24190075,13558925,19163650,6875190,17289200,300889250,24981467
"Q60936",2150130,14408225,155508.5,1091510,208046.8,12857675,938663,1560620,346100,832555.5,18047400,1153137.5,608161,757476,1930657.5,229091.8,324034.8,1205062.5,102828.3,378825.2,18551525,266195.7
"Q61009",246267000,3094867.5,470220.5,12937033.3,6787270,429117.2,1650182.5,44186375,6908840,4979815,950740.8,2355102.5,4702955,4071090,7166165,4394235,5245312.5,974164.5,6338947.5,2942137.5,1575040,2234120
"Q61088",217177,735731.25,120483.3,132223,2052695,NA,583313.75,266636.33,597196.75,574577.75,NA,131025.75,143895.62,813453.5,744586,95069.57,177812,201558.5,35402.6,40930.1,74575.25,125129.17
"Q61089",148760.33,29656.4,NA,197715,293820,NA,550242.25,NA,344119,111438.7,NA,206773.25,307933.5,NA,723301.75,185004.25,33864.55,235290.75,166732.25,578787.25,278325,577498
"Q61090",1192880,847802.2,1133872.5,2889323.3,1182960,349088.8,1355530,1017609.5,1737232.5,948376.2,1086267,480641.5,2372617.5,904192,3687477.5,1520387.5,1452247.5,713512.8,471382.2,2432977.5,899592.8,3763240
"Q61091",67554.8,NA,NA,117627.3,NA,NA,99285.57,NA,35716.93,NA,NA,NA,NA,41812.55,NA,18076.75,120896.12,NA,NA,37712.4,NA,24548.45
"Q61102",3302180,3692040,526774.2,2214313.3,930161.8,8200075,2530055,4433560,1269555,1885007.5,6532305,1171052.5,1709322.5,2897897.5,2978852.5,1454675,1300197.5,796205.5,191240.2,911496.5,15785375,909273
"Q61146",46303.15,NA,355079.75,344443.67,NA,NA,636135.75,349366.25,660635,73123.95,NA,539144.75,658853.5,NA,164185.5,1007464.75,NA,753459.75,472279.25,70156.45,NA,715981.33
"Q61263",34766433.3,158827.8,980380.5,2181950,1179725,185942.8,2366865,326501.5,6795217.5,2707745,NA,628011,828626.5,1497305,3434532.5,2232740,4070840,2972505,6943957.5,9025615,396191.8,1093063.3
"Q61335",31554067,52630475,4938258,12937233,67747375,6188488,24161150,39144325,12805075,28951225,14482075,21029475,15770375,31740975,14898175,25375275,12881050,9668172,5428218,18321025,4216082,12406267
"Q61490",37518633.3,1633407.5,28390125,13113333.3,15866050,692658.2,9104460,23491450,39424075,11172132.5,291281,38391625,89526250,6934007.5,17727050,14826000,7068517.5,19913325,1872705,65355550,1747792.5,38610366.7
"Q61526",182359.2,159734.5,314772,NA,NA,NA,894580.8,1045939.8,479958,134768.2,NA,181273,530091.5,NA,716991.8,2393550,NA,572551,NA,158753.8,174975,845790.7
"Q61609",269880.3,105484.6,3208077.5,1388640,200825.5,NA,158350.2,306045,100161.1,247992,NA,372775.2,165886.2,221874.8,NA,562867.5,729574,223921.8,456618.2,1051637,NA,287579.3
"Q61712",1795746.7,912238,249369.2,1084703.3,1982385,851567.5,2091485,2037070,1966217.5,1255915,996752.2,18487975,1096482.5,1666875,1700572.5,1555015,1567962.5,1136461.8,517311.2,2370642.5,565433.8,1731100
"Q61735",16686067,7135832,8807925,8812687,26826250,7274818,8833060,11448218,29253250,19780450,4300085,9402938,15949975,12581775,26810800,14869025,19718725,6678648,4444425,33122500,18349175,10120410
"Q61772",71060.2,NA,1162418.5,525312.33,NA,61663.07,1032270.33,89119.65,124018.5,NA,NA,320815.25,130176.02,NA,NA,125545,NA,302893,NA,155452.5,NA,226251
"Q61835",88583.8,NA,NA,750972.7,61796.9,NA,NA,NA,1172342.5,126667.8,NA,1889567.5,7442237.5,NA,3822355,3057950,NA,7463047.5,NA,3386950,479497.2,15511066.7
"Q61982",59406.53,57167.8,NA,NA,59341.17,NA,36630.93,NA,142037,61266.95,NA,47211.28,25212.57,47416.7,127475.25,NA,177482.5,24091.23,NA,229084.5,NA,65908.83
"Q62053",NA,289946.25,NA,NA,219930.5,NA,NA,NA,143484.75,142764.25,NA,NA,NA,115773.77,NA,163105.75,216830.5,68636.93,NA,96229.2,NA,NA
"Q62186",30680367,31649225,25042800,25594900,33015600,10076482,48084650,62274725,22776575,28970825,26436125,75448750,19338175,36270825,49298425,63806275,44013450,25639525,7697920,32618350,9095478,14717867
"Q62190",2229113.3,473338,906523,1681243.3,8276247.5,494738,866774.5,1158947.5,1672082.5,3935882.5,656654.2,466912.2,1724677.5,4387197.5,3358735,7172925,657238.2,5178427.5,608989.5,755589.8,1683095,4628300
"Q62277",13104900,4012425,104670300,97143266.7,2042135,727454.5,1558407.5,457440,644385.2,1192370,729856.8,3585072.5,1290017.5,1786587.5,1754767.5,1776065,1953670,3491995,179298.5,499001.8,1252129.8,911247
"Q62312",1903923.33,729535,197217,339669,1000742.5,324428.25,1008165.75,368974.75,2209402.5,1796720,196521.5,252361.75,539961.75,2667012.5,2036632.5,428904.75,3332985,411509.25,98311.62,2236217.5,966417.75,1483593.33
"Q62351",5293323,18413525,9025032,13648500,3722405,12407600,10273575,10689350,4007752,3555432,5419482,6496758,1213720,4390440,5499885,27573200,19501775,5490042,5510175,11400400,4224325,1236313
"Q62371",613352.3,514852.8,201369.8,398509.7,1628375,281839.5,358856,270626.2,846398.2,1225582.5,289026.8,348337.5,610671.8,2876575,1560230,392820,570988,569146.2,108333.3,640054.8,1594695,1285113.3
"Q62442",147609.67,343483.5,12324177.5,830517.33,NA,327989.5,NA,5858470,132739.25,81420.73,2776377.5,NA,122966,128974.33,232292,NA,103208.4,130923.02,NA,NA,411776,128141.67
"Q62463",317853.33,158807.75,NA,NA,556184.25,NA,270806.5,557120.5,84933.15,69805.62,NA,60260.57,197587.5,222687.25,288300.25,64460.2,276069,217594,130534.62,230668.5,405722.25,571275
"Q63961",11429900,1830500,510320.8,961732.3,5052247.5,3985260,12606375,7076902.5,17393250,5062567.5,1023058,1944365,1754070,3346775,3670800,1047156.5,19910400,798287.5,482456.8,3323180,4607645,1808296.7
"Q640L3",1057976.7,386539.2,493935.5,1506490,525178.5,896021.8,1190585,831761,820668.5,544448.5,3886417.5,4162155,291907,566146.8,529585.5,725214,719796.2,633237.2,527081.5,976534,587871.2,572470
"Q640P4",110633.93,121183.05,NA,95068.45,272821.25,113530.27,NA,NA,177143.25,188974,133133,113158,182456,410103,1849622.5,NA,45357.05,50967.95,NA,53333.53,493053.25,355616.67
"Q64310",21828833,20370625,6042372,12787933,33934375,11908600,35369600,30740350,16872900,18598100,14177625,33977475,26328700,17023700,16061300,51538450,15182875,13442475,15061225,20922275,6895478,10274150
"Q64326",1654043.33,NA,NA,NA,182739,NA,NA,NA,NA,60430.65,NA,NA,NA,154831.75,NA,NA,NA,NA,NA,NA,NA,NA
"Q64436",1186656.7,7270596.7,15825447.5,7210153.3,554111.8,17984500,1466113.2,2433415,1051480.8,4253535,10548285,3580242.5,1189487,1113449.8,8147767.5,4233822.5,5671212.5,18234775,1899452.5,1574830.7,4099827.5,2103600
"Q64445",NA,21830.6,23719.2,109464.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21897.73,NA,16072.87,NA,NA
"Q64487",1328160,1300462.5,4411050,1832796.7,2076180,NA,2007347.5,3253845,733343,692163.2,NA,92565.7,500340,1114511.2,244707.8,504534.2,279594.5,1071990,521197.2,409020,191887.6,415582
"Q64518",2579183.3,1531600,3852222.5,1051076.7,3211172.5,1402620,2469152.5,659491.2,27933550,11620725,443455,3840080,1805382.5,7588890,4864375,26407575,50895250,17897400,680537.2,31661675,2841112.5,2501206.7
"Q64676",NA,NA,2990822.5,268427,NA,NA,6200507.5,NA,52509.4,NA,NA,NA,NA,88090.27,100743.2,NA,NA,95037.6,522799,NA,101247.3,NA
"Q64692",NA,29280.1,48318.83,NA,26151.87,NA,NA,NA,82090.2,129852.5,NA,NA,NA,157212,72330.55,196650.67,409418.75,NA,NA,142321.6,NA,33350.45
"Q64729",616922.7,333589.2,330422.2,440585.7,1343902.5,155337.8,1075027.5,419348.8,471973.8,736124.8,151558.5,558083.2,636203,703439,425470,895296.2,892392.5,381400.8,664275.2,1617280,342576.8,664855
"Q66JT1",1264190,NA,NA,156656.67,NA,NA,92386.52,NA,462136,NA,NA,260667.75,515799,56244.6,316333.25,65810.9,NA,534274.75,55580.7,255925.75,145248.5,2012630
"Q68ED2",72102.33,NA,1971702.5,641021,NA,NA,61277.2,NA,NA,NA,NA,787061,132165,NA,NA,1391511,NA,60001.5,127980.25,NA,184238.5,NA
"Q68FE2",1527313.3,2829505,3910065,2154393.3,1272140,1227000,1213595,1834612.5,882691.5,1174245,1533580,1004526,325287.8,2241820,1024736.5,1013455.2,897256.5,419013.2,462655.5,841336.5,1171632.5,556064.7
"Q6DVA0",4425950,7401332,1398650,5537270,6289500,3140495,4684318,4898248,1713328,3499450,21786825,4471805,1850742,4737318,8123775,5758538,3030128,1823155,2960290,3914715,1692485,1479317
"Q6GV12",10465100,10129337.5,2897577.5,22958233.3,42241600,602835.8,7645225,3506090,9296605,18982575,247676.8,7502352.5,6929080,17344175,5473395,9760670,3887057.5,3041097.5,2625840,5526237.5,983840.5,5358396.7
"Q6J9G1",NA,NA,NA,NA,NA,NA,NA,NA,NA,76519.1,NA,NA,30846.24,NA,598100.63,5777100,72908.33,780516.5,NA,68989.9,NA,1194706.67
"Q6NXK8",NA,NA,1091240,367830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12776,NA,NA,NA,NA,NA
"Q6NZQ8",NA,NA,185680.75,840788,NA,NA,NA,NA,26839.75,98564.7,NA,NA,NA,86851.4,NA,31078,430815,NA,NA,116398.75,NA,NA
"Q6P1H6",1501903.3,1100867.5,1214150,2521490,1447160,733654.5,373267,641144.5,987959.2,1360820,1006948.2,1070717.5,484245.8,1355802.5,116948.2,256169.8,1567497.5,249251.2,1401640,2219445,332615.2,1307033.3
"Q6P4S8",299933.67,150654.33,NA,272716.67,98454.73,563972.33,111834.57,230697,181011.75,232342.5,569627.75,216699.25,309183,154410.75,527179.5,315961,305254.75,515323,400247.5,433698,504964.33,236385.67
"Q6P5F6",1402380,436895.5,4277115,1475606.7,1123800,263048.8,997941.5,268598.2,1512810,938294.5,297575.8,178565.5,1481735,1096482.5,1838592.5,368985.8,1603085,432615.8,2705717.5,2885782.5,835555,1824443.3
"Q6P5F7",860617.3,223244.2,3664950,1379290,388863,171760.6,663729,499148.8,727492.2,669370.8,153098.3,138229.2,549592.2,971520.8,817428,734228,1761330,135017,302954.8,880071,518158.5,386567.7
"Q6P8H8",1343650,484638,951656,1861086.7,1606860,453286.8,1920990,766148.5,1342332.5,1524695,NA,7425682.5,1202295,958637.2,992005,2986170,1865780,1134467.5,5237557.5,3296097.5,821155,647903.3
"Q6P9J9",7054626.7,3678410,990153.8,3138243.3,8349385,957770,8244177.5,758750,6571512.5,5584070,970186.5,2811475,4822960,7270457.5,5762955,22766875,9919375,1917445,1236980,11054025,3040062.5,7280100
"Q6PA06",5518253.3,9093457.5,4228560,5441733.3,5528372.5,3187505,4367372.5,8913562.5,2369700,3712695,36553950,12069350,1608067.5,7409860,1028344,11910925,2837192.5,1815295,2810647.5,8149772.5,3633532.5,937897.7
"Q6PB93",8408383.3,7362705,791447,3555193.3,6184812.5,1413960,4453085,2386382.5,3454972.5,8906530,1810442.5,12948725,7989092.5,7499730,10189262.5,8285600,3994957.5,8237837.5,323493.5,4796807.5,3654400,4979513.3
"Q6PD26",14172033,9089562,7032352,10919100,12944650,3134630,8275578,5148902,5337378,7533500,8323695,5153555,6251100,8678712,7773248,15877625,7549470,5103398,9572945,9568710,3141175,4972823
"Q6PDC8",809362,NA,1814950,867455.67,NA,75883.7,2993382.5,NA,56806.2,NA,NA,541483,138271,NA,NA,327489.25,54935.53,2946080,NA,124114,NA,759347.33
"Q6PDJ1",317256.3,NA,291051.2,174875,2671877.5,NA,233633,NA,205073.2,518047,NA,309237.2,332448.5,561775,261841.2,143727.2,138041.6,152428,103501.8,243373.8,155744.5,475127.3
"Q6PHU5",17691533,41443050,22004225,19736667,46468775,2380162,8717228,7438652,19288850,24994900,2259695,11335435,12730775,37200225,6110798,12833075,6884795,7121972,11320075,5365970,2020780,4096010
"Q6Q477",11955667,3478132,27714275,7522737,45491650,2269938,10969400,3604725,8511560,18015375,1323800,2463018,20809150,20302725,10681825,16735950,6493280,14329350,14844450,7593460,5982210,21582967
"Q6TCG8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55795.88,NA,NA,NA,49055.93,NA,NA,57067.4
"Q6TEK5",9067423,14107825,5499855,11573100,21800950,2385980,6159922,11549030,4351990,10318725,16320750,19683825,12592050,12455175,6686615,7945622,4816730,3110588,7171942,7139732,2271250,4673553
"Q6VNS1",472837.67,2564410,5458392.5,568514.67,365717.75,NA,152047.5,125375.5,84909.18,258543.75,NA,NA,182318,336301.5,372003,125818.67,138482.75,65147.9,NA,407404.25,NA,82677.83
"Q6X893",6745830,5452842,8197865,3652233,15124875,2734988,9438482,3481845,6102880,6492890,2438832,6124435,12615275,10053558,9618005,12484225,7819638,3992840,2425178,7771440,4472135,14096767
"Q6ZPJ0",1157796.7,1539745,1853717.5,2208963.3,857231.5,335058,1028480.5,2332702.5,367048.2,776277.2,875890.2,1339672.5,452301.8,742526.2,184638.8,1107337.5,780457.2,1183727.5,3177425,1308850,328997.5,596996
"Q6ZPR5",1488086.7,1595735,597276.2,1641073.3,1121887.5,426290.5,1586395,486000,567986.2,1123237.5,151042,855192,450600,1399085,611289.5,1019463.2,1567555,639748.2,2784722.5,2040942.5,320203,655860.3
"Q6ZQ29",295559,274515.8,330227.2,248488.7,320104,106251.7,251008.2,115340.2,519402.5,487233.5,NA,351964.8,204622,381683.8,223594.2,273888.8,549027.2,142873.2,324897.2,746155.5,101466.4,263256
"Q6ZWQ0",388989.3,386335.8,461181,3624510,538104.5,2117107.5,787003.5,676388,665272.2,499241.5,5243142.5,292319.2,560707.2,356225,609505,302293.5,318083.5,674296.2,2155972.5,277527.8,629463.8,749973
"Q6ZWR6",234832,173490.75,825229.5,1541743.33,253182.25,394272.5,424218,NA,344986.25,410893,651678.25,224082,66754.35,285867.75,285112,201962,322228,512574.25,108177.82,407285.75,426407.75,235383
"Q71M36",128794,NA,12392075,20215200,NA,NA,NA,92597.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131385.75,NA,NA,201845.33
"Q75N73",235313,147258.27,217068.5,172551.33,232103,499972,417286.25,2129135,222947.75,214578.75,NA,838590.5,222131,158608.75,434845.5,1853637.5,176581,372801.5,47595.28,358017.5,125986.38,101402.3
"Q78IK4",15926966.7,42709450,498855,3463373.3,11565575,49951575,4440132.5,10553540,3612980,13475275,18312625,1688292.5,8455327.5,16694650,8399087.5,2236792.5,2006385,3195625,569835.5,2034362.5,53206850,3844190
"Q78IQ7",NA,NA,611722.75,7555470,333512,NA,NA,3382920,10474477.5,337957,NA,155084.75,256836.75,119265.75,65879.4,2504217.5,203965.25,688405,NA,333890.5,NA,51340.37
"Q78T54",17454300,17441675,3742830,19805933,20221750,3883205,5283718,9909482,4828945,8777815,5368042,22031450,10706675,9468275,5540875,10521190,4222628,5255385,6396332,15741800,2761005,7962423
"Q791T5",28397100,45085100,5336422,15995833,11467275,27457850,14068700,6108555,13767050,11254325,9747292,1879375,8256062,14413175,9993032,3985092,4515435,6371488,2004758,5492405,12051675,8628373
